t,datax,datav,dataa,sigma_x,sigma_v,sigma_a,sigma_total
30.0001960215809,0.6914198359495132,-0.23697017916531737,-5.432280113767598,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.5172252650584842
30.00132036835907,1.3287857483112195,0.15817475137268167,-13.441370773688865,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.8732285146570328
30.001461493002587,0.2268745775934196,0.5049246101690644,-1.1686047710244474,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.33000908383539007
30.003070793444266,-2.0294215918134246,0.20697671781322574,3.9863959156170714,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.16506101829184985
30.003939612328278,0.7040153559015223,0.027459714134548008,-5.170368384940309,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.5095216804972781
30.008334867000706,0.9651487181917161,0.5418202365702552,-8.674740281483666,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.6732912233489129
30.010673235560713,1.7822932189358487,0.436575720542076,-22.06945694327258,0.052947459435581004,0.08511568893774303,0.020503708910436676,1.2258298793864661
30.01875323741803,0.6880758025784929,0.6375714772317064,-5.542905457923563,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.538471257954974
30.01937109596958,-0.286776323491961,1.6635222039161044,-1.963405040114928,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.5160358560316296
30.02358664726373,2.3099060772112012,-0.5399362266511578,-33.027903682582874,0.052947459435581004,0.08511568893774303,0.020503708910436676,1.685548322415947
30.024925697606857,0.12361088352008023,-0.34885718855101017,-0.9630624102265821,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.2866117583297547
30.027285291759206,-0.9253462577468903,0.09800467015598109,2.605693287988891,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.1279219685833709
30.027765648468588,1.4879557160694195,0.5351652470475516,-18.381954732418507,0.052947459435581004,0.08511568893774303,0.020503708910436676,1.0769386024024563
30.028016812916093,-2.2737715092418482,1.0501562064929617,5.125513875031306,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.08449579077167274
30.028168478378156,-0.33258363964228255,0.15408929824065873,1.1726115172694236,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.19335645793556594
30.02858523370851,0.46562257689284886,2.6883001227364796,-13.421396032435267,0.052947459435581004,0.08511568893774303,0.020503708910436676,1.0749168079069211
30.03029617870937,0.5513958437780583,0.9058058653625314,-4.852148083564069,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.5136522074811238
30.035765458891902,-0.8193512094532234,0.7079065845235096,2.8463088351723167,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.1452918535933989
30.041765783229458,1.042965760566771,1.5517295547563328,-11.89889093470289,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.8287397266591763
30.042445221193013,0.3018409421300343,0.7997483382142484,-3.1574727564311096,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.4394866540756405
30.043960178654093,1.921391051116299,-0.29498269921682596,-26.255975895095563,0.052947459435581004,0.08511568893774303,0.020503708910436676,1.4122449760744578
30.044278310831817,1.1625559831825185,0.2723043470401637,-10.092966479635745,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.7283425542079699
30.04558103018607,0.8981833308069154,0.582316960188145,-7.249606376353001,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.6113183456058423
30.05343335537213,0.6696893100319573,0.7792239178894506,-5.423570418963396,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.5410675299873393
30.053752131653674,0.5669961426682257,1.5230193321644003,-6.403009021497014,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.6083907650792096
30.055727727777157,0.12791133270769076,-0.7211858229853167,-0.792406308782338,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.2738865214459297
30.060161518246836,-0.2866062202629502,0.15100328441366548,0.9151715261441995,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.21041129401257455
30.060671570769003,1.1156987595782428,0.5719069815752624,-11.540031715476788,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.794931459363172
30.061651894552774,1.6493731900676019,1.6117257151303923,-22.373514315082925,0.052947459435581004,0.08511568893774303,0.020503708910436676,1.2230934954121555
30.06360434980291,-1.2554251776944774,1.798929778718081,2.728593957632597,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.3002623981423931
30.06523910106265,0.39839821686567545,1.191475936480742,-3.7048052718990534,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.47975905847679745
30.070361559030218,0.3462115907450016,1.1136804676179737,-3.5170423558721025,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.47273247220553
30.070830547901245,1.4917485712927423,1.23537932972586,-18.706951603943992,0.052947459435581004,0.08511568893774303,0.020503708910436676,1.0865610796672163
30.07162352653814,0.3142950710790029,-0.08465664862489752,-1.8899557389192139,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.349413992285066
30.073425242011652,1.0900263368936132,-0.36554022731867686,-9.543867340739183,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.71111499904155
30.074391678772546,-1.0465606742534201,1.2478461686951379,2.690325128022566,0.052947459435581004,0.08511568893774303,0.020503708910436676,0.21464434688255804
