t,datax,datav,dataa,sigma_x,sigma_v,sigma_a,sigma_total
30.0001960215809,0.0830579506923727,1.1750312978154185,-2.14032194525059,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.5167663218172729
30.00132036835907,0.6594803806751428,-0.6860567908134566,-3.493853426357204,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.5628086025281823
30.001461493002587,-0.12506944807558634,0.5389718414636138,0.7671725918172577,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.3159794723744029
30.003070793444266,0.02505341202747126,1.2188800060653526,-1.591997448203536,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.48929241364876663
30.003939612328278,0.5091089302576179,-0.5462188023590947,-3.3981991410963825,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.5543682781839433
30.008334867000706,2.1771358543727657,0.9480367618749803,-30.949335973427285,0.07101702753809572,0.06520130440368856,0.02317776681601657,2.0768363545016264
30.010673235560713,0.5699383656390341,1.4221831222896357,-7.235454236888179,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.7910325934465714
30.01875323741803,-1.6735043811530796,1.2577709764777008,4.53381554707143,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.12874665834279092
30.01937109596958,0.9388573531459837,-0.33439255185814115,-7.72943559273952,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.830191635713445
30.02358664726373,-1.07528511690141,1.0212669267451642,3.377043712301342,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.17147641929639384
30.024925697606857,-0.09347792499785681,0.74089100460291,-0.6983204827269021,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.42393615411686064
30.027285291759206,0.7245188274204171,1.0020717659892615,-7.496077523575068,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.8230929748881222
30.027765648468588,0.8242957650898273,0.24376564236222914,-6.6276900514867485,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.7686257874557415
30.028016812916093,-1.4117682615328817,0.30442074071192393,3.720999639270591,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.11099559870642978
30.028168478378156,1.7304839793394249,0.21372803206355306,-22.14719180811662,0.07101702753809572,0.06520130440368856,0.02317776681601657,1.6467152637031301
30.02858523370851,0.6162722787124209,-0.5122138632830727,-4.352954397662662,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.6181123682197625
30.03029617870937,0.2700337843649613,1.3889237664523968,-4.3794101638538745,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.6411908529323002
30.035765458891902,-0.20863936052789603,1.4460952922135364,-0.7266481396283485,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.4445652084529377
30.041765783229458,1.3324468516433596,0.25988724922092815,-12.399986449182057,0.07101702753809572,0.06520130440368856,0.02317776681601657,1.1060167048649243
30.042445221193013,-0.6575123702377073,2.0439438634025793,-0.40704151556936163,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.4572496372534303
30.043960178654093,0.07883985647958988,1.1216497277136874,-1.3177341119484685,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.47078812194563535
30.044278310831817,0.394558659348851,0.9765472000193353,-3.928627306914093,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.6217416375829145
30.04558103018607,0.3938007035504802,0.22471925659382574,-1.8824352123784538,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.4741677358070633
30.05343335537213,-0.7377980574680126,0.4047560058922106,2.545466212473119,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.1898803828879012
30.053752131653674,-0.9132413664117042,0.6128594998138633,3.172521585064815,0.07101702753809572,0.06520130440368856,0.02317776681601657,0.16229993869064302
