t,x_clean,v_clean,a_clean
30.0001960215809,0.9967141530112327,0.02023177507314652,-8.519600942798098
30.00132036835907,0.36173569882881534,0.2839792580259129,-2.5777855444039535
30.001461493002587,1.1476885381006925,0.07758780078256454,-10.571804093694766
30.003070793444262,2.0230298564080256,0.5780773497609757,-29.376591623970267
30.00393961232828,0.26584662527666403,1.346533057887671,-3.3931303206726695
30.008334867000706,0.2658630430508194,-0.0452091378952494,-1.802254184228799
30.010673235560716,2.0792128155073915,1.2076869607225416,-33.08879436326549
30.01875323741803,1.267434729152909,-0.052725623020625854,-12.171648595618057
30.01937109596958,0.03052561406504789,-0.09936294987479757,-0.44690937833471006
30.02358664726373,1.0425600435859645,1.0788338056733,-10.827107118408268
30.024925697606857,0.036582307187537744,1.15190746471175,-1.287819215708159
30.02728529175921,0.034270246429743134,1.1020377398544825,-1.176321790235369
30.027765648468588,0.7419622715660341,-0.4304092700187316,-5.3118903861843965
30.028016812916093,-1.413280244657798,0.17052290370474857,3.4293680974244096
30.02816847837816,-1.2249178325130328,1.0819408142447176,3.7166703916599957
30.02858523370851,-0.062287529240972694,0.5293745171657003,-0.03427982744885433
30.03029617870937,-0.5128311203344238,-0.2592154924577118,1.565098948751936
30.035765458891905,0.8142473325952739,0.8240797226950431,-7.362381222812794
30.041765783229454,-0.4080240755212111,-0.005445060074237387,1.3671809079627315
30.042445221193013,-0.9123037013352917,1.7689206893058942,1.4427809754010101
30.043960178654093,1.965648768921554,1.5923678739340938,-31.703949821727655
30.044278310831817,0.27422369951346437,0.9271613866733628,-2.5194404945971494
30.04558103018607,0.5675282046879239,1.4623770701830645,-6.456340775370553
30.05343335537213,-0.9247481862134568,0.5458144030344746,3.041893736189122
30.053752131653678,-0.04438272452518266,1.0412460428470136,-0.594694548152878
30.05572772777716,0.6109225897098661,1.5449060415050848,-7.226706596106409
30.06016151824684,-0.6509935774223028,0.673593782669117,2.34323520997147
30.060671570769003,0.875698018345672,0.31955542055043545,-7.373113430247521
30.06165189455277,-0.10063868991880498,-0.7053497459865301,0.28998111622853584
30.06360434980291,0.20830625020672322,0.44121572021838534,-1.5835833316439345
30.06523910106265,-0.10170661222939692,1.0822481175902323,-0.3331687981333832
30.070361559030214,2.352278184508938,1.1686638091497488,-41.96798323340619
30.070830547901245,0.4865027752620661,0.8566399581630862,-4.125865845874015
30.07162352653814,-0.5577109289558999,0.11724373930205925,1.8822021403882963
30.07342524201165,1.3225449121031891,-0.8978239365986715,-11.553480423183462
30.074391678772542,-0.7208436499710222,0.14983004605489106,2.3276891762718077
30.077282956851285,0.7088635950047554,0.28479567785840554,-5.557349355646718
30.078102654092472,-1.4596701238797756,0.2787258052702384,3.621846496487248
30.085223279425986,-0.8281860488984305,0.9373853945651373,2.810002739822142
30.090264903116893,0.6968612358691235,1.9040852554707592,-10.006296013222725
30.090676571106712,1.2384665799954104,0.5873483362963986,-12.622002807733567
30.09139635697561,0.6713682811899705,0.3467474821887729,-5.240465186923333
30.091558401845845,0.38435171761175946,0.31670249819333474,-2.7574925816197378
30.093884614746887,0.1988963044107112,0.587953312156753,-1.6077979198742463
30.094761361225096,-0.9785219903674274,-0.08569213475685802,2.6253197652083995
30.09758167509296,-0.21984420839470864,0.5849932159781851,0.7228155780435344
30.09822576896829,0.0393612290402125,0.8187724600627663,-0.797836000597478
30.10037240725814,1.5571222262189157,0.6482704374738341,-18.395610397352364
30.10106473992932,0.8436182895684614,0.8235310042119887,-7.6956325211773144
30.10885290373062,-1.263040155362734,0.8067058758938028,3.8250976584796743
30.10999323449494,0.824083969394795,-0.7529201595784056,-5.677071061689735
30.111275975708537,0.11491771958368346,0.9503352077367403,-1.4363600790568682
30.11243117526293,-0.17692200030595873,0.02552085235523442,0.5248785629796957
30.11274425279136,1.1116762888408678,-0.27487530324988907,-9.663855787903886
30.11325586378286,1.530999522495951,-0.2809653769701453,-16.306803174521253
30.114137334463894,1.4312801191161986,0.8065602126916622,-16.344358992876316
30.114297293873456,-0.33921752322263854,0.3426157596372042,1.2384037718369445
30.115360977496493,0.19078762414878542,-0.6893315329001751,-1.04323898778328
30.116076186111307,0.831263431403564,0.8380237807860652,-7.578121749180567
30.118207684721217,1.4755451271223592,-0.517956671539141,-14.883968850859832
30.118744487966108,0.020825762154710048,0.5988686307629424,-0.513921032678156
30.120991225057796,0.31434102333618286,0.6686442076491229,-2.4875117096902546
30.12357249700759,-0.6063349740060282,1.1261975597299594,1.919034881200011
30.12483559438543,-0.6962066240806708,1.7598413944476168,0.6694207213625458
30.126288817850096,1.312525822394198,-0.464971884169016,-12.277631607047612
30.129732654789915,1.856240028570823,0.46289538054281093,-24.67587477204978
30.131100468927645,0.4279898784196662,0.30460143899304853,-3.0828900084586737
30.133778369551194,1.5035328978920242,0.8067073442805318,-17.70602663170492
30.135401910432694,0.8616360250476341,0.65250085041733,-7.616773648325398
30.13651960621423,-0.14511975460512427,0.2507121610790972,0.4159642943082323
30.137103191552814,0.861395605508414,0.18823507259327382,-7.078339123338325
30.141923301093147,2.038036566465969,-0.2894499705621604,-27.916481513426252
30.14238838298146,0.4641739608900485,1.1985236237933163,-4.631130647670058
30.142553982587383,2.064643655814006,0.824706390758246,-31.25324140935298
30.142640347531977,-2.1197451040897444,1.1489601162182983,5.0627633424637875
30.143077736732984,1.321902504375224,0.2805167870440592,-13.468839631350592
30.14414380418148,0.5870470682381713,0.03554718596232396,-4.2441540316140935
30.14538968694352,0.20099264953413215,-0.2624838958691509,-1.3359858562528033
30.14580340055494,0.5917607765355023,0.7537930573501109,-4.924308199731551
30.14946065192699,-1.4875689146008928,-0.23524484009574115,2.9056466157580334
30.15409805855121,0.2803281121624881,1.8072021921953818,-5.35608178862319
30.155395280406104,0.8571125715117465,-0.42464293645945167,-6.461932249714696
30.158308478975925,1.977894044741516,0.6935069260354791,-28.410735753961166
30.162695714637973,-0.018270218273647387,1.6079335886049309,-2.2437181279208214
30.1639731681239,-0.3084936028931876,0.9236204313148557,0.9280811213535922
30.167854074084055,-0.001757043584536544,0.6242200733791531,-0.39625212736659626
30.173997105724744,1.4154021177020741,-0.1848213542350347,-14.380692883726235
30.17421148409398,0.8287511096596845,-0.4770583632708568,-6.1055185342482305
30.17877332371045,-0.029760203767038806,1.0445076538690645,-0.6755456263465532
30.183835592633105,1.0132674331133562,1.5650069274173726,-12.193843584275932
30.186001227183397,0.5970775493480404,0.18968619580923313,-4.42337677726861
30.187629986563078,1.4686449905328893,-0.3054381162240941,-15.123539231280585
30.188297006560106,-0.20205309387735237,-1.2381882736466852,1.3296396959511614
30.19100529197045,0.1723378534022318,-0.19350547170314458,-1.1844956444045316
30.19496902689894,0.10789184686784237,0.41963247594067726,-0.9334102774038515
30.194969720252068,-0.9635149481321186,1.6307508875486634,2.096857856024843
30.195145864218887,0.7961202770645761,0.9759773984230705,-7.450481423780952
30.197768281723302,0.7610552721798893,0.7157279585091872,-6.576903457386603
30.19857721655384,0.5051134566424609,0.21707267420790566,-3.6474105559249415
30.198980296537773,0.2654128666248526,0.08763956677279641,-1.8204052028862134
30.19976837480865,-0.9153707420504142,1.49394294815646,2.31502840101897
30.20208508064532,0.07935467723464096,0.6419435834157494,-0.8771333430895285
30.203544656285025,0.15728548347323051,-0.9867632073848817,-0.4960974110595468
30.204691428912547,-0.3022772692216189,0.02373554757386,1.0257345588140114
30.21247309079861,0.33871428833399086,-0.10685037578872683,-2.249292160723563
