t,x_clean,v_clean,x_noisy,v_noisy
0.0,1.0,0.0,1.0248357076505616,-0.09539037789386956
0.010003334444814937,0.9995890101014838,-0.08201998421032586,0.9926757950429246,-0.12503923474930095
0.020006668889629875,0.998362238072953,-0.16308446344111763,1.0307466649779875,-0.18376474011219984
0.030010003334444812,0.9963297876575964,-0.24308266453097982,1.0724812804779977,-0.1486982816639703
0.04001333777925975,0.9935029191864994,-0.32189423951636015,0.9817952504503326,-0.2940665832896722
0.05001667222407469,0.9898941394355021,-0.3993910589381777,0.9781872915880431,-0.4661651373931723
0.060020006668889625,0.9855172639242111,-0.47543928896087156,1.0644779046995807,-0.4511374744899897
0.07002334111370456,0.9803874713193158,-0.5499012999008228,1.0187592077769612,-0.627266499347741
0.0800266755585195,0.9745213233851588,-0.6226382949928483,0.9510476040884113,-0.5685037422984947
0.09003001000333444,0.9679367655239325,-0.6935121506975075,0.9950647677032307,-0.7170683832884014
0.10003334444814937,0.9606531185869918,-0.7623879798557036,0.9374822339463686,-0.7670697892926621
0.11003667889296431,0.9526910162479063,-0.8291364934284193,0.9294045285693935,-0.7628466610513098
0.12004001333777925,0.9440723598961709,-0.8936358298956689,0.9561704734744726,-0.9579940083248815
0.1300433477825942,0.934820215730997,-0.9557739495202491,0.8391562034981072,-1.0256298587758987
0.14004668222740912,0.9249587165297415,-1.0154501607777648,0.8387128249040898,-1.044630127095065
0.15005001667222406,0.9145129444860384,-1.0725767561662038,0.8863985680239898,-1.020657813615238
0.160053351117039,0.9035087768100408,-1.1270802869821615,0.8528672207933197,-1.2030475907560036
0.17005668556185394,0.891972764931717,-1.1789023529468665,0.9076851315614807,-1.320510132852395
0.18006002000666887,0.8799319542820415,-1.2280002610247165,0.8345307505059809,-1.2505582039451664
0.1900633544514838,0.8674137434981591,-1.2743471658304886,0.7967985584313946,-1.2467601258349426
0.20006668889629875,0.8544457254878658,-1.3179320326639297,0.9277281639339435,-1.257918945176988
0.2100700233411137,0.8410555120895239,-1.3587590682053656,0.8297666970651971,-1.3819171363096356
0.22007335778592862,0.8272706152290303,-1.3968471695123674,0.8306470254634265,-1.4174184998681676
0.23007669223074356,0.8131182814917584,-1.4322289367990948,0.7418808721810856,-1.3745339000863075
0.2400800266755585,0.7986253603347038,-1.4649493528883901,0.7714062241084446,-1.5584364378731612
0.25008336112037344,0.7838182102459696,-1.4950648484527724,0.7893643397314629,-1.514490887211923
0.2600866955651884,0.7687225640073536,-1.5226418359447595,0.7111728851362384,-1.5131206414485066
0.2700900300100033,0.7533634359797282,-1.547754821406476,0.7721483368970118,-1.5252938853422242
0.28009336445481825,0.7377650844273221,-1.5704857515255015,0.7077331499313819,-1.5959760861850456
0.2900966988996332,0.7219509000624309,-1.5909221690964233,0.7073662125727671,-1.589200118511131
0.3001000333444481,0.7059433762761808,-1.609155790169322,0.6758580456647109,-1.7335721578399717
0.31010336778926306,0.6897640814020157,-1.6252815335046296,0.7823779906274626,-1.658193954121322
0.320106702234078,0.6734336136481411,-1.6393962240830673,0.6727587524112444,-1.6167207884553438
0.33011003667889294,0.6569716032065168,-1.6515974295438691,0.6040860567587218,-1.7007121312566031
0.3401133711237079,0.6403967057525888,-1.6619827589322727,0.6815239513577482,-1.659033547852793
0.3501167055685228,0.6237265970415293,-1.6706488849989571,0.5626844145429782,-1.6483052599588222
0.36012004001333775,0.6069780013180278,-1.677690858945775,0.6174211810682656,-1.6948183189886634
0.3701233744581527,0.5901666976143192,-1.683201618656895,0.4921831914203304,-1.6746784301070665
0.3801267089029676,0.5733075477706503,-1.687271403406737,0.5068982453257288,-1.7354080316709677
0.39013004334778256,0.5564145309395873,-1.6899874394433188,0.5662575927330434,-1.7003180034281211
0.4001333777925975,0.53950076291474,-1.6914336365882972,0.5764240919145105,-1.660922828108836
0.41013671223741244,0.5225785429952393,-1.691690353104045,0.5311469570547378,-1.6838417050556234
0.4201400466822274,0.5056593848612028,-1.6908342909506042,0.4998769707417907,-1.720160854428801
0.4301433811270423,0.4887540481559532,-1.6889383833631542,0.47369886337648875,-1.6777275631486146
0.44014671557185725,0.4718725891964945,-1.6860717849182285,0.3979464896781231,-1.6503412953863976
0.4501500500166722,0.45502438739801104,-1.6822998783992469,0.4190321769782756,-1.7847969423281207
0.4601533844614871,0.43821818492170156,-1.677684318545148,0.41518624637371215,-1.6197306152973532
0.47015671890630206,0.4214621314346771,-1.6722831308077362,0.4743182427456229,-1.6890958677417898
0.480160053351117,0.4047638085316264,-1.6661507842777206,0.4219447230100495,-1.644876287615709
0.49016338779593194,0.38813027112957604,-1.659338331311935,0.29997826336143935,-1.5994759851296736
0.5001667222407469,0.37156808386184864,-1.6518935433276125,0.3877722823315884,-1.7204772281891358
0.5101700566855618,0.35508334419509036,-1.6438610220829326,0.3358292301742745,-1.6793330722043098
0.5201733911303767,0.33868172061774543,-1.6352823792015805,0.3048356206024475,-1.6497098139953656
0.5301767255751917,0.3223684823994135,-1.626196378265681,0.3529522968414569,-1.6653840543219025
0.5401800600200066,0.30614852021405536,-1.6166390584346815,0.3576984963388529,-1.529892229642841
0.5501833944648216,0.29002637893214395,-1.6066439177899432,0.3365903848879539,-1.6494825224812828
0.5601867289096365,0.2740062830019379,-1.5962420524809773,0.232045406840806,-1.6240193914553207
0.5701900633544514,0.25809215344868086,-1.5854622713561095,0.24263153465612014,-1.5752428197759607
0.5801933977992664,0.24228763466392522,-1.5743312639003655,0.2588508062341034,-1.63443874020417
0.5901967322440813,0.22659611717120542,-1.5628737357157394,0.2753733735273234,-1.5826577713035526
0.6002000666888962,0.2110207506504752,-1.551112501579351,0.1870620387582107,-1.5352398385168422
0.6102034011337112,0.19556446493194957,-1.5390686293319813,0.1862815160987587,-1.5557116495511067
0.6202067355785261,0.18022999091617262,-1.5267615709906177,0.1249132422158712,-1.531430913935615
0.6302100700233411,0.16501987013028563,-1.5142092315636222,0.1052095389262521,-1.5406758371860407
0.640213404468156,0.14993647100138896,-1.5014280889023959,0.19056276212109885,-1.5771516043614342
0.6502167389129709,0.1349820070600759,-1.4884333117829958,0.20279400848861706,-1.4723536512160338
0.6602200733577859,0.12015854478923639,-1.4752388147119975,0.11655803871021969,-1.3874921611296354
0.6702234078026008,0.10546801608491585,-1.4618573536227848,0.15564466097951707,-1.460937272083613
0.6802267422474157,0.09091223254253408,-1.4483006216856498,0.10899403379491579,-1.4370374158232724
0.6902300766922307,0.07649289381321052,-1.4345793058880612,0.0442369060829543,-1.399943168132218
0.7002334111370456,0.062211595927507655,-1.4207031518262374,0.08028137620292836,-1.4841696766535724
0.7102367455818606,0.04806984255245076,-1.4066810426651797,0.12497167087574923,-1.3215553097586994
0.7202400800266755,0.034069053548658496,-1.3925210559069543,0.03227775159316092,-1.382404616085814
0.7302434144714904,0.020210570449539535,-1.3782305054161736,0.09844275324023985,-1.2966376604617182
0.7402467489163054,0.006495665289436202,-1.3638160054148323,-0.12449158991505102,-1.4004676551910318
0.7502500833611203,-0.007074451644844801,-1.349283521243582,0.034020673573916395,-1.258380425115691
0.7602534178059352,-0.02049862767357794,-1.3346384001299494,-0.016146274261669372,-1.2958806254282103
0.7702567522507502,-0.03377576066549298,-1.3198854223437553,-0.048726128188786376,-1.2922334180511375
0.7802600866955651,-0.04690479294863274,-1.3050288406746777,-0.042316754121857626,-1.2933276179570203
0.7902634211403801,-0.05988470753672502,-1.2900724078571015,-0.15926315326676965,-1.302498838760824
0.800266755585195,-0.07271452260810767,-1.2750194155175674,-0.08369811699998327,-1.2149928325938737
0.8102700900300099,-0.0853932864809611,-1.2598727262809797,-0.06753765790537378,-1.2528547327885773
0.8202734244748249,-0.09792007464357011,-1.2446347950537255,-0.0240253724064943,-1.3429882802330833
0.8302767589196398,-0.1102939855069615,-1.2293076989215048,-0.13620749642064386,-1.285167022006855
0.8402800933644547,-0.12251413544069513,-1.2138931679869134,-0.1629388155853545,-1.2231854555965507
0.8502834278092697,-0.13457965706650968,-1.1983925967695308,-0.1596675092457365,-1.1828926476112531
0.8602867622540846,-0.14648969586499838,-1.1828070689509196,-0.10071958997989466,-1.1856364933959145
0.8702900966988996,-0.1582434061643991,-1.1671373820326758,-0.14180585068141488,-1.1061888425429927
0.8802934311437145,-0.16983994836495347,-1.151384064276243,-0.19632795855330543,-1.2489391574781743
0.8902967655885294,-0.18127848760151627,-1.1355473838250323,-0.15561511594584845,-1.1283679869997743
0.9003001000333444,-0.19255819079933806,-1.1196273694381047,-0.18770431333193605,-1.2105263307074625
0.9103034344781593,-0.2036782235221513,-1.1036238289216127,-0.15524597399550685,-1.0656382141474043
0.9203067689229742,-0.21463774775062966,-1.0875363627246641,-0.24974040244449727,-1.0922592984467643
